transaction_id,item_id,account_id,date,name,merchant_name,amount,pending
zerLJXxdZjh8VJbpq4X8i9MZgjDPmBil5Kgar,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2025-05-18,CD DEPOSIT .INITIAL.,,1000.0,False
BjZXwbdznVTWM6zxB54WTboaGEQXjqF4b1Lyl,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2025-04-18,CD DEPOSIT .INITIAL.,,1000.0,False
3Rb5PAwe78IwXadJBW8wSJDnPVRla7fZDL8JL,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2025-03-19,CD DEPOSIT .INITIAL.,,1000.0,False
xjqMxnw3eNToJMVpwAmoTnGXm6v75Ai63ZAwX,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2025-02-17,CD DEPOSIT .INITIAL.,,1000.0,False
dLXbg6aPnyHGn5oajqvGUGzgyo7lkXIJjq6No,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2025-01-18,CD DEPOSIT .INITIAL.,,1000.0,False
aZXDkbyaWnhQWEA3mj5QTdRN8DgA3VfZBve4R,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-12-19,CD DEPOSIT .INITIAL.,,1000.0,False
4Rbm65jQeEIrZ6pnjq8rfEVM7vob4qSJQK35d,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-11-19,CD DEPOSIT .INITIAL.,,1000.0,False
NENXqDbQx4texLWlZmoeskVyDpWMGaHy4z7Zy,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-10-20,CD DEPOSIT .INITIAL.,,1000.0,False
PlWVrDXMaPhoadl9v8noTvLNjpMBxauoPnNdX,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-09-20,CD DEPOSIT .INITIAL.,,1000.0,False
jW5zpnXMqDSGexypBJbGUGJwPA1MkeI6VjG4Z,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-08-21,CD DEPOSIT .INITIAL.,,1000.0,False
7KbkPD31MGUlgPX9mW8lFa37RBEwGACdoa1Q1,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-07-22,CD DEPOSIT .INITIAL.,,1000.0,False
epXn6WQjk9HrJM5vkKorfrVKD5eGobtr4XVDE,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-06-22,CD DEPOSIT .INITIAL.,,1000.0,False
QqMyzDg14jI7vEq98yn7T36PdxLaylFw5naoZ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-05-23,CD DEPOSIT .INITIAL.,,1000.0,False
Z4MRbWDK1ohzva49wMnzcdwKbzQxZ5fe6vbLx,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-04-23,CD DEPOSIT .INITIAL.,,1000.0,False
M84XlDGe3aH734WMnxp7TyQqNpBJEAsLJ57xk,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-03-24,CD DEPOSIT .INITIAL.,,1000.0,False
1RV8JE3jkoIrLMeJwnQrfARpBWqmw3Fp8am7E,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-02-23,CD DEPOSIT .INITIAL.,,1000.0,False
LkaXMDy7BdIyBNnmEvLyIalNPKVAxrCkXm98z,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2024-01-24,CD DEPOSIT .INITIAL.,,1000.0,False
pBD4gnp8xrUGAMVWrNRGUygKmV1rnpspZqKgy,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2023-12-25,CD DEPOSIT .INITIAL.,,1000.0,False
ozDabnNg3KhjmPE6KMbjfjgB16aMyXcodPK9J,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2023-11-25,CD DEPOSIT .INITIAL.,,1000.0,False
ggXqpWZeyRHBAMnPKgwBIGzZ6nD9BAIExGMDv,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2023-10-26,CD DEPOSIT .INITIAL.,,1000.0,False
8rmX6EVL1nsv9kJ8AalvFbpKWnQkyrFWbRraD,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,8rmX6EVL1nsv9kJ8AalvFbp1V31aWQFW5WLmx,2023-09-26,CD DEPOSIT .INITIAL.,,1000.0,False
mKDxJnZpzlUNaxoMl3bNcGxKbo4m19IgDlANz,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-08-02,United Airlines,United Airlines,500.0,False
y7K1dnzxQPfGnREymMpGUVqpE783xlF4zZDmX,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-07-28,Tectra Inc,,500.0,False
9z7XkENpLbhkg57yJpqkSpvPbnQVmlC4p3E1D,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-07-27,Madison Bicycle Shop,,500.0,False
vNDQBn9zjaHmeJ1pbZ7mIwv417JzNaCqMPXm1,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-07-27,KFC,KFC,500.0,False
RKMnBDXLN7UBN4KzqErBI4AkyRMEqJcagLGyo,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-07-27,AUTOMATIC PAYMENT - THANK,,2078.5,False
6q6DXENMZAIe69bkDv8eswmzag3DR8C8BqxZQ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-07-16,Touchstone Climbing,,78.5,False
XdGJoWElZLTjZJA4xqmjfv9AmZ5PXBubmrxZj,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-07-03,United Airlines,United Airlines,500.0,False
DeqXoDj3mlhDevWmJRPDSL91mG8WPNf35rXDW,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-06-28,Tectra Inc,,500.0,False
V3LJpDG8eMfLepAd89nLTKgz6lRGVBi9Bvn1M,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-06-27,Madison Bicycle Shop,,500.0,False
wPlZ3m9B74hp1MoEA4Qpsp8y1gLDJjCPbalwb,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-06-27,KFC,KFC,500.0,False
5lb87mGZQWhwnM7bpKkwSAzWaGgKDRF51EplD,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-06-27,AUTOMATIC PAYMENT - THANK,,2078.5,False
JpxXkDRPr3HdrNPeqQMdI5zqVpaZJdcBDG53r,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-06-16,Touchstone Climbing,,78.5,False
klDBwWj1KVh9xkEQg7e9S9gLJEMwaBiLl38nB,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-06-03,United Airlines,United Airlines,500.0,False
lkD37n5LrwI4dbEABN94C4ezxM7wdXcpV5rQ4,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-05-29,Tectra Inc,,500.0,False
q3DklypEdzfeJPwaZzNesEQvJ6LVM4Sgz5VGj,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-05-28,Madison Bicycle Shop,,500.0,False
KodXRD9jzxcazNjQEG1aT6NlPkXazKiRxjmqZ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-05-28,KFC,KFC,500.0,False
rxDPqnylaBhQjPENeM7QTQAW7zBPMmu7eXD4w,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-05-28,AUTOMATIC PAYMENT - THANK,,2078.5,False
zerLJXxdZjh8VJbpq4X8i9MZgjDPmBil5Kgrr,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-05-17,Touchstone Climbing,,78.5,False
vNDQBn9zjaHmeJ1pbZ7mIwv417JzNaCqMPXmd,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-05-04,United Airlines,United Airlines,500.0,False
RKMnBDXLN7UBN4KzqErBI4AkyRMEqJcagLGyL,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-04-29,Tectra Inc,,500.0,False
6q6DXENMZAIe69bkDv8eswmzag3DR8C8BqxZa,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-04-28,Madison Bicycle Shop,,500.0,False
XdGJoWElZLTjZJA4xqmjfv9AmZ5PXBubmrxZp,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-04-28,KFC,KFC,500.0,False
DeqXoDj3mlhDevWmJRPDSL91mG8WPNf35rXDz,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-04-28,AUTOMATIC PAYMENT - THANK,,2078.5,False
V3LJpDG8eMfLepAd89nLTKgz6lRGVBi9Bvn1W,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-04-17,Touchstone Climbing,,78.5,False
wPlZ3m9B74hp1MoEA4Qpsp8y1gLDJjCPbalwP,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-04-04,United Airlines,United Airlines,500.0,False
5lb87mGZQWhwnM7bpKkwSAzWaGgKDRF51EplG,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-03-30,Tectra Inc,,500.0,False
JpxXkDRPr3HdrNPeqQMdI5zqVpaZJdcBDG53o,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-03-29,Madison Bicycle Shop,,500.0,False
klDBwWj1KVh9xkEQg7e9S9gLJEMwaBiLl38n8,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-03-29,KFC,KFC,500.0,False
lkD37n5LrwI4dbEABN94C4ezxM7wdXcpV5rQJ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-03-29,AUTOMATIC PAYMENT - THANK,,2078.5,False
q3DklypEdzfeJPwaZzNesEQvJ6LVM4Sgz5VGL,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-03-18,Touchstone Climbing,,78.5,False
KodXRD9jzxcazNjQEG1aT6NlPkXazKiRxjmq5,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-03-05,United Airlines,United Airlines,500.0,False
rxDPqnylaBhQjPENeM7QTQAW7zBPMmu7eXD4m,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-02-28,Tectra Inc,,500.0,False
zerLJXxdZjh8VJbpq4X8i9MZgjDPmBil5Kgr6,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-02-27,Madison Bicycle Shop,,500.0,False
BjZXwbdznVTWM6zxB54WTboaGEQXjqF4b1LEJ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-02-27,KFC,KFC,500.0,False
3Rb5PAwe78IwXadJBW8wSJDnPVRla7fZDL86K,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-02-27,AUTOMATIC PAYMENT - THANK,,2078.5,False
xjqMxnw3eNToJMVpwAmoTnGXm6v75Ai63ZAj5,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-02-16,Touchstone Climbing,,78.5,False
dLXbg6aPnyHGn5oajqvGUGzgyo7lkXIJjq6KL,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-02-03,United Airlines,United Airlines,500.0,False
aZXDkbyaWnhQWEA3mj5QTdRN8DgA3VfZBvewy,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-01-29,Tectra Inc,,500.0,False
4Rbm65jQeEIrZ6pnjq8rfEVM7vob4qSJQK3zD,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-01-28,Madison Bicycle Shop,,500.0,False
NENXqDbQx4texLWlZmoeskVyDpWMGaHy4z7wM,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-01-28,KFC,KFC,500.0,False
PlWVrDXMaPhoadl9v8noTvLNjpMBxauoPnNRG,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-01-28,AUTOMATIC PAYMENT - THANK,,2078.5,False
jW5zpnXMqDSGexypBJbGUGJwPA1MkeI6VjGeD,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-01-17,Touchstone Climbing,,78.5,False
7KbkPD31MGUlgPX9mW8lFa37RBEwGACdoa1qm,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2025-01-04,United Airlines,United Airlines,500.0,False
epXn6WQjk9HrJM5vkKorfrVKD5eGobtr4XVGl,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-12-30,Tectra Inc,,500.0,False
QqMyzDg14jI7vEq98yn7T36PdxLaylFw5naVE,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-12-29,Madison Bicycle Shop,,500.0,False
Z4MRbWDK1ohzva49wMnzcdwKbzQxZ5fe6vbBX,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-12-29,KFC,KFC,500.0,False
M84XlDGe3aH734WMnxp7TyQqNpBJEAsLJ57ry,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-12-29,AUTOMATIC PAYMENT - THANK,,2078.5,False
1RV8JE3jkoIrLMeJwnQrfARpBWqmw3Fp8am1r,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-12-18,Touchstone Climbing,,78.5,False
LkaXMDy7BdIyBNnmEvLyIalNPKVAxrCkXm95W,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-12-05,United Airlines,United Airlines,500.0,False
pBD4gnp8xrUGAMVWrNRGUygKmV1rnpspZqKdl,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-11-30,Tectra Inc,,500.0,False
ozDabnNg3KhjmPE6KMbjfjgB16aMyXcodPKm5,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-11-29,Madison Bicycle Shop,,500.0,False
ggXqpWZeyRHBAMnPKgwBIGzZ6nD9BAIExGMJ8,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-11-29,KFC,KFC,500.0,False
8rmX6EVL1nsv9kJ8AalvFbpKWnQkyrFWbRrBo,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-11-29,AUTOMATIC PAYMENT - THANK,,2078.5,False
EQKX7DExyqhbAoxm8pjbIaEgeW6mPJC4qMENq,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-11-18,Touchstone Climbing,,78.5,False
WxMnJDgEQ1hBQDxaW3dBIKlw5G6VbEi6k54VG,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-11-05,United Airlines,United Airlines,500.0,False
APVX1EbrGDhyJpr3e8ayIQVa6WqlZBu9QkomX,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-10-31,Tectra Inc,,500.0,False
GMzXwDBalrfXl19PEjeXH3vymAxMwgF65Lndl,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-10-30,Madison Bicycle Shop,,500.0,False
nrDd4n1okqsP49yDqVbPsPg7y64eomtAjXG4o,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-10-30,KFC,KFC,500.0,False
bMXnpWQ4AbflAkEeg61lFlJ985ye4ncmXJ3ek,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-10-30,AUTOMATIC PAYMENT - THANK,,2078.5,False
mKDxJnZpzlUNaxoMl3bNcGxKbo4m19IgDlAam,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-10-19,Touchstone Climbing,,78.5,False
y7K1dnzxQPfGnREymMpGUVqpE783xlF4zZDBd,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-10-06,United Airlines,United Airlines,500.0,False
9z7XkENpLbhkg57yJpqkSpvPbnQVmlC4p3E61,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-10-01,Tectra Inc,,500.0,False
vNDQBn9zjaHmeJ1pbZ7mIwv417JzNaCqMPXdd,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-09-30,Madison Bicycle Shop,,500.0,False
RKMnBDXLN7UBN4KzqErBI4AkyRMEqJcagLGEL,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-09-30,KFC,KFC,500.0,False
6q6DXENMZAIe69bkDv8eswmzag3DR8C8Bqx5a,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-09-30,AUTOMATIC PAYMENT - THANK,,2078.5,False
XdGJoWElZLTjZJA4xqmjfv9AmZ5PXBubmrxap,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-09-19,Touchstone Climbing,,78.5,False
DeqXoDj3mlhDevWmJRPDSL91mG8WPNf35rXMz,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-09-06,United Airlines,United Airlines,500.0,False
V3LJpDG8eMfLepAd89nLTKgz6lRGVBi9BvnrW,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-09-01,Tectra Inc,,500.0,False
wPlZ3m9B74hp1MoEA4Qpsp8y1gLDJjCPbal8P,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-08-31,Madison Bicycle Shop,,500.0,False
5lb87mGZQWhwnM7bpKkwSAzWaGgKDRF51EpmG,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-08-31,KFC,KFC,500.0,False
JpxXkDRPr3HdrNPeqQMdI5zqVpaZJdcBDG5Po,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-08-31,AUTOMATIC PAYMENT - THANK,,2078.5,False
klDBwWj1KVh9xkEQg7e9S9gLJEMwaBiLl38v8,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-08-20,Touchstone Climbing,,78.5,False
lkD37n5LrwI4dbEABN94C4ezxM7wdXcpV5rxJ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-08-07,United Airlines,United Airlines,500.0,False
q3DklypEdzfeJPwaZzNesEQvJ6LVM4Sgz5V3L,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-08-02,Tectra Inc,,500.0,False
KodXRD9jzxcazNjQEG1aT6NlPkXazKiRxjmQ5,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-08-01,Madison Bicycle Shop,,500.0,False
rxDPqnylaBhQjPENeM7QTQAW7zBPMmu7eXDzm,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-08-01,KFC,KFC,500.0,False
zerLJXxdZjh8VJbpq4X8i9MZgjDPmBil5Kgn6,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-08-01,AUTOMATIC PAYMENT - THANK,,2078.5,False
BjZXwbdznVTWM6zxB54WTboaGEQXjqF4b1LlJ,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-07-21,Touchstone Climbing,,78.5,False
3Rb5PAwe78IwXadJBW8wSJDnPVRla7fZDL8xK,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-07-08,United Airlines,United Airlines,500.0,False
xjqMxnw3eNToJMVpwAmoTnGXm6v75Ai63ZAb5,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-07-03,Tectra Inc,,500.0,False
dLXbg6aPnyHGn5oajqvGUGzgyo7lkXIJjq6pL,dLXbg6aPnyHGn5oajqvGUGzar3Gr9aiZrQzd8,EQKX7DExyqhbAoxm8pjbIaEGAMGXe6h4z4klX,2024-07-02,Madison Bicycle Shop,,500.0,False
